doc_id,error_type,gold_label,pred_label,gold_start,gold_end,pred_start,pred_end,overlap_chars,gold_text,pred_text,context,manual_category,note
article_21,overlapping_different_label,testimony,assumption,4171,4360,4280,4360,80,Some legal analysts said Wednesday’s tweet alone was not enough to bring an obstruction of justice charge but it could be used to establish a pattern of conduct revealing Trump’s intentions,it could be used to establish a pattern of conduct revealing Trump’s intentions,"proved legislation to protect Mueller but Republican Senate leader Mitch McConnell said there was no need to advance the bill because he did not believe Trump would fire Mueller. Some legal analysts said Wednesday’s tweet alone was not enough to bring an obstruction of justice charge but it could be used to establish a pattern of conduct revealing Trump’s intentions. “It is a piece of evidence. It is part and parcel with the other 94 things the man has done that show obstruction of justice,” said Paul Rosenzweig, a former prosecutor who was",,
article_21,overlapping_different_label,anecdote,testimony,3658,3775,3675,3693,18,"Moscow has denied such interference, and Trump has denied any collusion by his campaign or any obstruction of justice",such interference,"ector James Comey. Trump fired Comey in May 2017. U.S. intelligence agencies concluded last year that Moscow meddled in the 2016 campaign to try to tip the vote in Trump’s favor. Moscow has denied such interference, and Trump has denied any collusion by his campaign or any obstruction of justice. Senator Dianne Feinstein, the top Democrat on the Judiciary Committee, said after Trump’s tweet, “It’s clear to me he’s very worried about it and he wants to prevent it any way",,
article_21,overlapping_different_label,anecdote,assumption,3217,3329,3312,3329,17,An element of Mueller’s investigation includes whether Trump or anyone in the campaign tried to obstruct justice,obstruct justice,"ly is in the public’s best interest,” said Senator John Thune. Senator Orrin Hatch said he did not think Sessions had the power to end the probe and it would be unwise to do so. An element of Mueller’s investigation includes whether Trump or anyone in the campaign tried to obstruct justice. The New York Times reported last week that Mueller’s office was examining negative tweets and statements by Trump about Sessions and former FBI Director James Comey. Trump fired",,
article_21,overlapping_different_label,anecdote,assumption,2479,2564,2479,2564,85,Rosenstein in turn appointed Mueller and is the person with the authority to fire him,Rosenstein in turn appointed Mueller and is the person with the authority to fire him,"recusing himself. Sessions cited his role as a senior adviser to Trump’s presidential campaign and appointed Deputy Attorney General Rod Rosenstein to oversee the investigation. Rosenstein in turn appointed Mueller and is the person with the authority to fire him. Mueller, a Republican and former FBI director who served a Republican and Democratic president, has broad support in Congress, where Republicans control both chambers. Six Repu",,
article_21,overlapping_different_label,anecdote,assumption,2259,2316,2259,2316,57,Trump has steadily attacked Sessions for recusing himself,Trump has steadily attacked Sessions for recusing himself,"st him. Peter Carr, spokesman for the special counsel’s office, declined to comment on Trump’s Twitter post. A Justice Department spokeswoman said the department had no comment. Trump has steadily attacked Sessions for recusing himself. Sessions cited his role as a senior adviser to Trump’s presidential campaign and appointed Deputy Attorney General Rod Rosenstein to oversee the investigation. Rosenstein in tur",,
article_21,overlapping_different_label,assumption,anecdote,2088,2187,2182,2187,5,"Peter Carr, spokesman for the special counsel’s office, declined to comment on Trump’s Twitter post",post,"Trump also said that Mueller is “totally conflicted.” He provided no evidence that the team led by Mueller, a Republican who was appointed by a Republican, is biased against him. Peter Carr, spokesman for the special counsel’s office, declined to comment on Trump’s Twitter post. A Justice Department spokeswoman said the department had no comment. Trump has steadily attacked Sessions for recusing himself. Sessions cited his role as a senior adviser to Tr",,
article_21,overlapping_different_label,anecdote,assumption,1962,2085,1961,2085,123,"He provided no evidence that the team led by Mueller, a Republican who was appointed by a Republican, is biased against him","He provided no evidence that the team led by Mueller, a Republican who was appointed by a Republican, is biased against him","ing an opinion long espoused by his team. Some U.S. lawmakers said shutting down the investigation early would be a mistake. Trump also said that Mueller is “totally conflicted.” He provided no evidence that the team led by Mueller, a Republican who was appointed by a Republican, is biased against him. Peter Carr, spokesman for the special counsel’s office, declined to comment on Trump’s Twitter post. A Justice Department spokeswoman said the department had no comment. Trump",,
article_21,overlapping_different_label,anecdote,testimony,1630,1684,1629,1684,54,She denied that Trump was trying to obstruct the probe,She denied that Trump was trying to obstruct the probe,"t Trump was expressing his frustration with the length of the probe. “It’s not an order. It’s the president’s opinion,” White House spokeswoman Sarah Sanders told a news briefing. She denied that Trump was trying to obstruct the probe. “He’s fighting back,” she said. Trump’s personal lawyer, Rudy Giuliani, said Trump was expressing an opinion long espoused by his team. Some U.S. lawmakers said shutting down t",,
article_21,overlapping_different_label,anecdote,assumption,1279,1379,1362,1379,17,Sessions recused himself from the investigation in March 2017 and does not have the power to stop it,power to stop it,"ong maligned Mueller and the investigation, his tweet on Wednesday was an extraordinary bid to try to influence the course of an inquiry hanging over his presidency. In any case, Sessions recused himself from the investigation in March 2017 and does not have the power to stop it. The White House said the tweet was not an order to Sessions and that Trump was expressing his frustration with the length of the probe. “It’s not an order. It’s the president’s",,
article_21,unmatched_gold_span,anecdote,,28,157,,,0,President Donald Trump appealed to Attorney General Jeff Sessions to end an investigation into Russia’s role in the 2016 election,,"WASHINGTON (Reuters) - U.S. President Donald Trump appealed to Attorney General Jeff Sessions to end an investigation into Russia’s role in the 2016 election, drawing a rebuke from his fellow Republicans in Congress who said the probe must go on. It was Trump’s most direct call for his top U.S. law enforcement officer to shut down Spe",,
article_21,unmatched_prediction,,anecdote,,,619,710,0,,"In a series of tweets, Trump called a “TOTAL HOAX” the idea his campaign worked with Moscow","rying to obstruct justice. Trump’s remark coincided with the start of the trial this week of his former campaign chairman Paul Manafort on charges arising from Mueller’s inquiry. In a series of tweets, Trump called a “TOTAL HOAX” the idea his campaign worked with Moscow, which Mueller is examining. “This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our countr",,
article_21,unmatched_prediction,,anecdote,,,725,738,0,,is examining,"mpaign chairman Paul Manafort on charges arising from Mueller’s inquiry. In a series of tweets, Trump called a “TOTAL HOAX” the idea his campaign worked with Moscow, which Mueller is examining. “This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further,” he said. Si",,
article_21,unmatched_prediction,,assumption,,,1266,1272,0,,In any,"hile he has long maligned Mueller and the investigation, his tweet on Wednesday was an extraordinary bid to try to influence the course of an inquiry hanging over his presidency. In any case, Sessions recused himself from the investigation in March 2017 and does not have the power to stop it. The White House said the tweet was not an order to Sessions and that T",,
article_21,unmatched_prediction,,anecdote,,,2699,2733,0,,Republicans control both chambers,"is the person with the authority to fire him. Mueller, a Republican and former FBI director who served a Republican and Democratic president, has broad support in Congress, where Republicans control both chambers. Six Republican senators going into a vote on Wednesday disapproved of Trump’s tweet calling for an end to the probe. “They ought to let them conclude their work. What they’re d",,
article_21,unmatched_prediction,,assumption,,,3186,3214,0,,it would be unwise to do so,"hat or somehow shut it down early is in the public’s best interest,” said Senator John Thune. Senator Orrin Hatch said he did not think Sessions had the power to end the probe and it would be unwise to do so. An element of Mueller’s investigation includes whether Trump or anyone in the campaign tried to obstruct justice. The New York Times reported last week that Mueller’s office was",,
article_21,unmatched_prediction,,assumption,,,3767,3775,0,,justice,"meddled in the 2016 campaign to try to tip the vote in Trump’s favor. Moscow has denied such interference, and Trump has denied any collusion by his campaign or any obstruction of justice. Senator Dianne Feinstein, the top Democrat on the Judiciary Committee, said after Trump’s tweet, “It’s clear to me he’s very worried about it and he wants to prevent it any way",,
article_21,unmatched_prediction,,anecdote,,,4269,4276,0,,charge,no need to advance the bill because he did not believe Trump would fire Mueller. Some legal analysts said Wednesday’s tweet alone was not enough to bring an obstruction of justice charge but it could be used to establish a pattern of conduct revealing Trump’s intentions. “It is a piece of evidence. It is part and parcel with the other 94 things the man has done t,,
article_21,unmatched_prediction,,other,,,4833,4836,0,,Rep,", said the tweets would likely not be seen as an order to Sessions, but as “Trump venting his continued frustration with the fact that he can’t control the Russia investigation.” Reporting by Doina Chiacu and Susan Cornwell; Additional reporting by Karen Freifeld, Jan Wolfe and Susan Heavey; Editing by Frances Kerry, Mary Milliken and Grant McCool",,
article_21,unmatched_prediction,,anecdote,,,4854,4857,0,,iac,"ld likely not be seen as an order to Sessions, but as “Trump venting his continued frustration with the fact that he can’t control the Russia investigation.” Reporting by Doina Chiacu and Susan Cornwell; Additional reporting by Karen Freifeld, Jan Wolfe and Susan Heavey; Editing by Frances Kerry, Mary Milliken and Grant McCool",,
article_21,unmatched_prediction,,anecdote,,,4868,4877,0,,Cornwell,"be seen as an order to Sessions, but as “Trump venting his continued frustration with the fact that he can’t control the Russia investigation.” Reporting by Doina Chiacu and Susan Cornwell; Additional reporting by Karen Freifeld, Jan Wolfe and Susan Heavey; Editing by Frances Kerry, Mary Milliken and Grant McCool",,
article_21,unmatched_prediction,,anecdote,,,4941,4945,0,,avey,"tration with the fact that he can’t control the Russia investigation.” Reporting by Doina Chiacu and Susan Cornwell; Additional reporting by Karen Freifeld, Jan Wolfe and Susan Heavey; Editing by Frances Kerry, Mary Milliken and Grant McCool",,
article_21,unmatched_prediction,,anecdote,,,4946,4949,0,,Ed,"on with the fact that he can’t control the Russia investigation.” Reporting by Doina Chiacu and Susan Cornwell; Additional reporting by Karen Freifeld, Jan Wolfe and Susan Heavey; Editing by Frances Kerry, Mary Milliken and Grant McCool",,
article_21,unmatched_prediction,,other,,,4954,5003,0,,"by Frances Kerry, Mary Milliken and Grant McCool","the fact that he can’t control the Russia investigation.” Reporting by Doina Chiacu and Susan Cornwell; Additional reporting by Karen Freifeld, Jan Wolfe and Susan Heavey; Editing by Frances Kerry, Mary Milliken and Grant McCool",,
article_22,same_label_boundary_difference,testimony,testimony,14,255,232,255,23,"The hard work of Mexican law enforcement, the lure of Hollywood glitz and the fame of iconic actor Sean Penn helped drive the triumphant end to a six-month manhunt for the notorious Mexican drug lord dubbed ""El Chapo,"" Mexican officials said",Mexican officials said,"MEXICO CITY — The hard work of Mexican law enforcement, the lure of Hollywood glitz and the fame of iconic actor Sean Penn helped drive the triumphant end to a six-month manhunt for the notorious Mexican drug lord dubbed ""El Chapo,"" Mexican officials said. Now the lawyers take over, kicking off the legally arduous effort to extradite Joaquin Guzmán to the United States, where he faces trafficking charges dating as far back as 2009",,
article_22,same_label_boundary_difference,anecdote,anecdote,258,477,373,477,104,"Now the lawyers take over, kicking off the legally arduous effort to extradite Joaquin Guzmán to the United States, where he faces trafficking charges dating as far back as 2009 and a federal murder indictment from 2014",where he faces trafficking charges dating as far back as 2009 and a federal murder indictment from 2014,"glitz and the fame of iconic actor Sean Penn helped drive the triumphant end to a six-month manhunt for the notorious Mexican drug lord dubbed ""El Chapo,"" Mexican officials said. Now the lawyers take over, kicking off the legally arduous effort to extradite Joaquin Guzmán to the United States, where he faces trafficking charges dating as far back as 2009 and a federal murder indictment from 2014. On Sunday, authorities notified Guzman that he is wanted in the USA, beginning extradition proceedings. The first break in the manhunt came when Guzmán sought out producers and",,
article_22,same_label_boundary_difference,testimony,testimony,585,745,703,745,42,"The first break in the manhunt came when Guzmán sought out producers and actors for a biographical film about his life, Mexico Attorney General Arely Gomez said",", Mexico Attorney General Arely Gomez said","ges dating as far back as 2009 and a federal murder indictment from 2014. On Sunday, authorities notified Guzman that he is wanted in the USA, beginning extradition proceedings. The first break in the manhunt came when Guzmán sought out producers and actors for a biographical film about his life, Mexico Attorney General Arely Gomez said. It actually was Guzmán’s contacts with Penn that led authorities to a Guzmán hiding place in October, Reuters and other media outlets reported. Guzmán fled but ultimately was nab",,
article_22,same_label_boundary_difference,testimony,testimony,747,889,848,889,41,"It actually was Guzmán’s contacts with Penn that led authorities to a Guzmán hiding place in October, Reuters and other media outlets reported",Reuters and other media outlets reported,"ion proceedings. The first break in the manhunt came when Guzmán sought out producers and actors for a biographical film about his life, Mexico Attorney General Arely Gomez said. It actually was Guzmán’s contacts with Penn that led authorities to a Guzmán hiding place in October, Reuters and other media outlets reported. Guzmán fled but ultimately was nabbed Friday in Los Mochis, a Mexican coastal city of 250,000 in Guzmán's home state of Sinaloa. Rolling Stone magazine published an article late",,
article_22,same_label_boundary_difference,statistics,statistics,1296,1446,1435,1446,11,"El Chapo’s home town of Badiraguato in the rugged Sierra Madre Occidental is among the most marginalized in Mexico, according to government statistics",statistics,"y Award-winning actor tells of flying to Mexico with Mexican actress Kate del Castillo to meet with Guzmán. Penn lauds Guzmán in the story, calling him, “Robin Hood,” even though El Chapo’s home town of Badiraguato in the rugged Sierra Madre Occidental is among the most marginalized in Mexico, according to government statistics. The actor and activist described Guzmán's old-school style of doing business by writing, “El Chapo is a businessman first, and only resorts to violence when he deems it advantag",,
article_22,same_label_segmentation_difference,anecdote,anecdote,1671,1771,1671,1771,72,"El Chapo also coveted the drug-running route through Ciudad Juárez, which neighbors El Paso in Texas",El Chapo also coveted the drug-running route through Ciudad Juárez || Texas,"old-school style of doing business by writing, “El Chapo is a businessman first, and only resorts to violence when he deems it advantageous to himself or his business interests.” El Chapo also coveted the drug-running route through Ciudad Juárez, which neighbors El Paso in Texas. His attempts to control Ciudad Juárez contributed to the region's reputation as the murder capital of the world. “El Chapo sticks to an illicit game (drugs), proudly volunteerin",,
article_22,same_label_segmentation_difference,testimony,testimony,2121,2249,2170,2249,78,"But Guzmán shrugged off any blame for the world's drug epidemic, saying drugs would be supplied whether he ran the cartel or not",drug epidemic || saying drugs would be supplied whether he ran the cartel or not,"olunteering, ‘I supply more heroin, methamphetamine, cocaine and marijuana than anybody else in the world. I have a fleet of submarines, airplanes, trucks and boats,’” Penn wrote. But Guzmán shrugged off any blame for the world's drug epidemic, saying drugs would be supplied whether he ran the cartel or not. Penn said in the magazine that he raised the issue of billionaire presidential candidate Donald Trump in the visit, since news stories surfaced of Guzmán's putting a $100 millio",,
article_22,same_label_segmentation_difference,testimony,testimony,2252,2512,2252,2512,253,"Penn said in the magazine that he raised the issue of billionaire presidential candidate Donald Trump in the visit, since news stories surfaced of Guzmán's putting a $100 million bounty on Trump's head for the GOP candidate's unfavorable comments about Latinos",Penn said in the magazine that he raised the issue of billionaire presidential candidate Donald Trump in the visit || news stories surfaced of Guzmán's putting a $100 million bounty on Trump's head for the GOP candidate's unfavorable comments about Latinos,"ines, airplanes, trucks and boats,’” Penn wrote. But Guzmán shrugged off any blame for the world's drug epidemic, saying drugs would be supplied whether he ran the cartel or not. Penn said in the magazine that he raised the issue of billionaire presidential candidate Donald Trump in the visit, since news stories surfaced of Guzmán's putting a $100 million bounty on Trump's head for the GOP candidate's unfavorable comments about Latinos. El Chapo smiled and ironically said, ""Ah! Mi amigo!"" Penn recalled. Rolling Stone said Guzmán asked for permission to see the story prior to publication, but requested no chang",,
article_22,same_label_boundary_difference,testimony,testimony,3430,3487,3426,3487,57,Gomez said Saturday that the extradition effort had begun,But Gomez said Saturday that the extradition effort had begun,"or to his escape were denied. Then-attorney general Jesús Murillo Karam said Guzmán would go to the United States after serving his sentence in Mexico, in ""about 300, 400 years.” But Gomez said Saturday that the extradition effort had begun. It will be a complicated process. Mexico eliminated capital punishment more than a decade ago and normally won't extradite to countries seeking to execute a defendant. Guzmán co",,
article_22,same_label_segmentation_difference,testimony,testimony,3992,4077,3991,4077,84,"""They won't challenge everything at once. ... They can drip, drip, milk it that way.""","""They won't challenge everything at once || ... They can drip, drip, milk it that way.""","nge the judge, challenge the probable cause, challenge the procedure,"" Juan Masini, former U.S. Justice Department attache at the U.S. Embassy in Mexico, told the Associated Press. ""They won't challenge everything at once. ... They can drip, drip, milk it that way."" U.S. officials twice requested Guzmán’s extradition in July and August 2015 after he had slipped out of a maximum-security prison through an almost mile-long tunnel. Federal judg",,
article_22,same_label_segmentation_difference,anecdote,anecdote,4079,4243,4079,4243,164,U.S. officials twice requested Guzmán’s extradition in July and August 2015 after he had slipped out of a maximum-security prison through an almost mile-long tunnel,U.S. officials twice requested Guzmán’s extradition in July and August 2015 after || he had slipped out of a maximum-security prison through an almost mile-long tunnel,"er U.S. Justice Department attache at the U.S. Embassy in Mexico, told the Associated Press. ""They won't challenge everything at once. ... They can drip, drip, milk it that way."" U.S. officials twice requested Guzmán’s extradition in July and August 2015 after he had slipped out of a maximum-security prison through an almost mile-long tunnel. Federal judges accepted the requests and issued arrest warrants for the purpose of extradition. The capture of Guzmán was bloody. Mexican marines said in a statement that marine",,
article_22,same_label_segmentation_difference,anecdote,anecdote,4491,4572,4490,4572,77,"The assault team drew fire, and five suspects were killed and six others arrested","The assault team drew fire, || five suspects were killed and six others arrested","or the purpose of extradition. The capture of Guzmán was bloody. Mexican marines said in a statement that marines, acting on a tip, raided a home before dawn Friday in Los Mochis. The assault team drew fire, and five suspects were killed and six others arrested. One marine was wounded but did not sustain life-threatening injuries, the statement said. Gomez said Guzmán and his security chief, Ivan Gastelum, fled through storm drains and",,
article_22,same_label_boundary_difference,testimony,testimony,4665,4800,4782,4800,18,"Gomez said Guzmán and his security chief, Ivan Gastelum, fled through storm drains and tunnels before fleeing in cars they commandeered",they commandeered,"chis. The assault team drew fire, and five suspects were killed and six others arrested. One marine was wounded but did not sustain life-threatening injuries, the statement said. Gomez said Guzmán and his security chief, Ivan Gastelum, fled through storm drains and tunnels before fleeing in cars they commandeered. Marines pursued, and the duo was arrested on a highway a short time later. Guzmán was first captured in Guatemala in 1993. He was extradited to Mexico and was serving a 20-year",,
article_22,same_label_segmentation_difference,anecdote,anecdote,4802,4875,4801,4875,68,"Marines pursued, and the duo was arrested on a highway a short time later",Marines pursued || the duo was arrested on a highway a short time later,"-threatening injuries, the statement said. Gomez said Guzmán and his security chief, Ivan Gastelum, fled through storm drains and tunnels before fleeing in cars they commandeered. Marines pursued, and the duo was arrested on a highway a short time later. Guzmán was first captured in Guatemala in 1993. He was extradited to Mexico and was serving a 20-year sentence on drug-trafficking charges when he escaped in 2001. He was recapt",,
article_22,overlapping_different_label,testimony,anecdote,1021,1222,1021,1222,201,"Rolling Stone magazine published an article late Saturday, written by Penn, in which the Academy Award-winning actor tells of flying to Mexico with Mexican actress Kate del Castillo to meet with Guzmán","Rolling Stone magazine published an article late Saturday, written by Penn, in which the Academy Award-winning actor tells of flying to Mexico with Mexican actress Kate del Castillo to meet with Guzmán","ctober, Reuters and other media outlets reported. Guzmán fled but ultimately was nabbed Friday in Los Mochis, a Mexican coastal city of 250,000 in Guzmán's home state of Sinaloa. Rolling Stone magazine published an article late Saturday, written by Penn, in which the Academy Award-winning actor tells of flying to Mexico with Mexican actress Kate del Castillo to meet with Guzmán. Penn lauds Guzmán in the story, calling him, “Robin Hood,” even though El Chapo’s home town of Badiraguato in the rugged Sierra Madre Occidental is among the most marginalized i",,
article_22,overlapping_different_label,testimony,anecdote,1225,1283,1225,1255,30,"Penn lauds Guzmán in the story, calling him, “Robin Hood,”",Penn lauds Guzmán in the story,"ublished an article late Saturday, written by Penn, in which the Academy Award-winning actor tells of flying to Mexico with Mexican actress Kate del Castillo to meet with Guzmán. Penn lauds Guzmán in the story, calling him, “Robin Hood,” even though El Chapo’s home town of Badiraguato in the rugged Sierra Madre Occidental is among the most marginalized in Mexico, according to government statistics. The actor and",,
article_22,overlapping_different_label,testimony,anecdote,2704,2867,2703,2867,163,"In Mexico, Penn is drawing scrutiny, with the newspaper Reforma reporting that Penn and del Castillo were under investigation and would be asked to make statements","In Mexico, Penn is drawing scrutiny, with the newspaper Reforma reporting that Penn and del Castillo were under investigation and would be asked to make statements","smiled and ironically said, ""Ah! Mi amigo!"" Penn recalled. Rolling Stone said Guzmán asked for permission to see the story prior to publication, but requested no changes be made. In Mexico, Penn is drawing scrutiny, with the newspaper Reforma reporting that Penn and del Castillo were under investigation and would be asked to make statements. The newspaper cited sources in the Mexican attorney general's office. Guzmán made global headlines for his daring and elaborate escape from the infamous, maximum-security Altipl",,
article_22,overlapping_different_label,anecdote,assumption,2940,3118,2940,3118,178,"Guzmán made global headlines for his daring and elaborate escape from the infamous, maximum-security Altiplano prison 50 miles outside the city through an almost mile-long tunnel","Guzmán made global headlines for his daring and elaborate escape from the infamous, maximum-security Altiplano prison 50 miles outside the city through an almost mile-long tunnel","Reforma reporting that Penn and del Castillo were under investigation and would be asked to make statements. The newspaper cited sources in the Mexican attorney general's office. Guzmán made global headlines for his daring and elaborate escape from the infamous, maximum-security Altiplano prison 50 miles outside the city through an almost mile-long tunnel. Mexican officials had expressed little interest in extraditing Guzmán prior to his July escape. Extradition requests made prior to his escape were denied. Then-attorney general",,
article_22,overlapping_different_label,anecdote,assumption,3121,3215,3121,3215,94,Mexican officials had expressed little interest in extraditing Guzmán prior to his July escape,Mexican officials had expressed little interest in extraditing Guzmán prior to his July escape,"uzmán made global headlines for his daring and elaborate escape from the infamous, maximum-security Altiplano prison 50 miles outside the city through an almost mile-long tunnel. Mexican officials had expressed little interest in extraditing Guzmán prior to his July escape. Extradition requests made prior to his escape were denied. Then-attorney general Jesús Murillo Karam said Guzmán would go to the United States after serving his sentence in Mexic",,
article_22,overlapping_different_label,anecdote,assumption,3524,3656,3523,3656,132,Mexico eliminated capital punishment more than a decade ago and normally won't extradite to countries seeking to execute a defendant,Mexico eliminated capital punishment more than a decade ago and normally won't extradite to countries seeking to execute a defendant,"he United States after serving his sentence in Mexico, in ""about 300, 400 years.” But Gomez said Saturday that the extradition effort had begun. It will be a complicated process. Mexico eliminated capital punishment more than a decade ago and normally won't extradite to countries seeking to execute a defendant. Guzmán could face the death penalty for a U.S. murder indictment from September 2014. That is just one of several hurdles, experts say. ""They can challenge the judge, challenge",,
article_22,overlapping_different_label,testimony,assumption,3744,3792,3743,3792,48,"That is just one of several hurdles, experts say","That is just one of several hurdles, experts say","re than a decade ago and normally won't extradite to countries seeking to execute a defendant. Guzmán could face the death penalty for a U.S. murder indictment from September 2014. That is just one of several hurdles, experts say. ""They can challenge the judge, challenge the probable cause, challenge the procedure,"" Juan Masini, former U.S. Justice Department attache at the U.S. Embassy in Mexico, told th",,
article_22,overlapping_different_label,anecdote,assumption,4342,4374,4342,4374,32,The capture of Guzmán was bloody,The capture of Guzmán was bloody,"e had slipped out of a maximum-security prison through an almost mile-long tunnel. Federal judges accepted the requests and issued arrest warrants for the purpose of extradition. The capture of Guzmán was bloody. Mexican marines said in a statement that marines, acting on a tip, raided a home before dawn Friday in Los Mochis. The assault team drew fire, and five suspects were killed and s",,
article_22,overlapping_different_label,testimony,anecdote,4574,4662,4643,4662,19,"One marine was wounded but did not sustain life-threatening injuries, the statement said",the statement said,"id in a statement that marines, acting on a tip, raided a home before dawn Friday in Los Mochis. The assault team drew fire, and five suspects were killed and six others arrested. One marine was wounded but did not sustain life-threatening injuries, the statement said. Gomez said Guzmán and his security chief, Ivan Gastelum, fled through storm drains and tunnels before fleeing in cars they commandeered. Marines pursued, and the duo was arreste",,
article_22,unmatched_prediction,,anecdote,,,0,3,0,,MEX,"MEXICO CITY — The hard work of Mexican law enforcement, the lure of Hollywood glitz and the fame of iconic actor Sean Penn helped drive the triumphant end to a six-month manhunt for t",,
article_22,unmatched_prediction,,assumption,,,258,372,0,,"Now the lawyers take over, kicking off the legally arduous effort to extradite Joaquin Guzmán to the United States","glitz and the fame of iconic actor Sean Penn helped drive the triumphant end to a six-month manhunt for the notorious Mexican drug lord dubbed ""El Chapo,"" Mexican officials said. Now the lawyers take over, kicking off the legally arduous effort to extradite Joaquin Guzmán to the United States, where he faces trafficking charges dating as far back as 2009 and a federal murder indictment from 2014. On Sunday, authorities notified Guzman that he is wanted in the USA, beg",,
article_22,unmatched_prediction,,anecdote,,,1256,1283,0,,"calling him, “Robin Hood,”","ay, written by Penn, in which the Academy Award-winning actor tells of flying to Mexico with Mexican actress Kate del Castillo to meet with Guzmán. Penn lauds Guzmán in the story, calling him, “Robin Hood,” even though El Chapo’s home town of Badiraguato in the rugged Sierra Madre Occidental is among the most marginalized in Mexico, according to government statistics. The actor and",,
article_22,unmatched_prediction,,anecdote,,,5105,5132,0,,"Bacon reported from McLean,","He was extradited to Mexico and was serving a 20-year sentence on drug-trafficking charges when he escaped in 2001. He was recaptured at a Mexican beach resort in February 2014. Bacon reported from McLean, Va.",,
article_23,same_label_segmentation_difference,testimony,testimony,533,607,532,607,73,"""It is unforgivable. Extremism and Islam are completely different things.""","""It is unforgivable || Extremism and Islam are completely different things.""","leased, Japanese Prime Minister Shinzo Abe vowed to save the hostages. ""Their lives are the top priority,"" he said, speaking in Jerusalem during a six-day visit to the Middle East. ""It is unforgivable. Extremism and Islam are completely different things."" The video has been identified as being made by the Islamic State group's al-Furqan media arm and was posted on militant websites associated with the extremist group. The militan",,
article_23,same_label_boundary_difference,testimony,testimony,1700,1910,1824,1841,17,"Yasuhide Nakayama, a deputy foreign minister, will travel to Jordan to seek the country's support and to resolve the hostage crisis, Abe said.Japanese officials will analyze the video to verify its authenticity","crisis, Abe said","has 72 hours to pressure the government to pay the $200 million to save the hostages' lives. Abe and other Japanese officials declined to say whether they would make the payment. Yasuhide Nakayama, a deputy foreign minister, will travel to Jordan to seek the country's support and to resolve the hostage crisis, Abe said.Japanese officials will analyze the video to verify its authenticity. ""If true, the act of threat in exchange of people's lives is unforgivable and we feel strong indignation,"" Chief Cabinet Secretary Yoshihide Suga said in Tokyo. ""We will make ou",,
article_23,same_label_segmentation_difference,testimony,testimony,1913,2072,1913,2072,157,"""If true, the act of threat in exchange of people's lives is unforgivable and we feel strong indignation,"" Chief Cabinet Secretary Yoshihide Suga said in Tokyo",""" || true, the act of threat in exchange of people's lives is unforgivable and we feel strong indignation,"" Chief Cabinet Secretary Yoshihide Suga said in Tokyo","gn minister, will travel to Jordan to seek the country's support and to resolve the hostage crisis, Abe said.Japanese officials will analyze the video to verify its authenticity. ""If true, the act of threat in exchange of people's lives is unforgivable and we feel strong indignation,"" Chief Cabinet Secretary Yoshihide Suga said in Tokyo. ""We will make our utmost effort to win their release as soon as possible."" The U.S. State Department, in a statement, said the U.S. ""strongly condemns"" the threat by the Islamic",,
article_23,same_label_segmentation_difference,testimony,testimony,2354,2501,2353,2501,146,"""The United States is fully supportive of Japan in this matter. We stand in solidarity with Japan and are coordinating closely,"" the statement said","""The United States is fully supportive of Japan in this matter || We stand in solidarity with Japan and are coordinating closely,"" the statement said","nt, in a statement, said the U.S. ""strongly condemns"" the threat by the Islamic State militants ""to murder Japanese citizens,"" and called for the immediate release of all hostages. ""The United States is fully supportive of Japan in this matter. We stand in solidarity with Japan and are coordinating closely,"" the statement said. Yukawa, 42, a private military company operator, was kidnapped in Syria in August after going there to train with militants, according to a post on a blog he kept. Pictures on h",,
article_23,same_label_boundary_difference,testimony,testimony,2504,2666,2627,2666,39,"Yukawa, 42, a private military company operator, was kidnapped in Syria in August after going there to train with militants, according to a post on a blog he kept",", according to a post on a blog he kept","iate release of all hostages. ""The United States is fully supportive of Japan in this matter. We stand in solidarity with Japan and are coordinating closely,"" the statement said. Yukawa, 42, a private military company operator, was kidnapped in Syria in August after going there to train with militants, according to a post on a blog he kept. Pictures on his Facebook page show him in Iraq and Syria in July. One video on his page showed him holding a Kalashnikov assault rifle with the caption: ""Syria war in Aleppo 2014",,
article_23,same_label_segmentation_difference,anecdote,anecdote,3317,3562,3317,3562,244,"The Islamic State group, also known as ISIL or ISIS, has beheaded and shot dead hundreds of captives — mainly Syrian and Iraqi soldiers — during its sweep across the two countries, and has celebrated its mass killings in extremely graphic videos","The Islamic State group, also known as ISIL or ISIS, has beheaded and shot dead hundreds of captives — mainly Syrian and Iraqi soldiers — during its sweep across the two countries || and has celebrated its mass killings in extremely graphic videos","r last year. ""I'm in Syria for reporting,"" he wrote in an e-mail to an Associated Press journalist in October. ""I hope I can convey the atmosphere from where I am and share it."" The Islamic State group, also known as ISIL or ISIS, has beheaded and shot dead hundreds of captives — mainly Syrian and Iraqi soldiers — during its sweep across the two countries, and has celebrated its mass killings in extremely graphic videos. A British-accented jihadi has appeared in the beheading videos of slain American hostages James Foley and Steven Sotloff, and with British hostages David Haines and Alan Henning",,
